DBPedia_FC_Bayern_Munich27133_Robert_Lewandowski23019,Kaggle_FC_Bayern_Munich3186_Robert_Lewandowski2959,true
DBPedia_FC_Bayern_Munich27114_Thiago_Alcântara23000,Kaggle_FC_Bayern_Munich3189_Thiago_Alcantara2962,true
DBPedia_Borussia_Dortmund6134_Mario_Götze5174,Kaggle_FC_Bayern_Munich3191_Mario_Goetze2964,true
DBPedia_FC_Luzern29701_Marco_Schneuwly25139,Kaggle_FC_Luzern3241_Marco_Schneuwly3008,true
DBPedia_Cercle_Brugge_K.S.V.33342_Kennedy_Malunga28111,Kaggle_Karlsruher_SC3293_Joshua_Kennedy3056,false
Kaggle_Karlsruher_SC3295_Christian_Timm3058,DBPedia_Karlsruher_SC41339_Christian_Timm34744,true
Kaggle_KSV_Cercle_Brugge3305_Mushaga_Bakenga3067,DBPedia_Rosenborg_BK4644_Mushaga_Bakenga3867,true
DBPedia_Podbeskidzie_Bielsko-Biała29427_Krzysztof_Chrapek24912,Kaggle_Podbeskidzie_Bielsko-Biała604_Krzysztof_Chrapek563,true
Kaggle_Podbeskidzie_Bielsko-Biała605_Piotr_Malinowski564,DBPedia_Podbeskidzie_Bielsko-Biała29433_Piotr_Malinowski24918,true
Kaggle_1._FC_Köln690_Fabrice_Ehret642,DBPedia_AS_Nancy27421_Fabrice_Ehret23272,true
DBPedia_FSV_Frankfurt13731_Adil_Chihi11652,Kaggle_1._FC_Köln691_Adil_Chihi643,true
DBPedia_1._FC_Köln7589_Anthony_Modeste_(footballer_born_1988)6428,Kaggle_1._FC_Köln696_Anthony_Modeste648,true
Kaggle_1._FC_Köln700_Simon_Zoller652,DBPedia_1._FC_Kaiserslautern5178_Simon_Zoller4345,true
DBPedia_Vitória_F.C.21768_Nuno_Santos_(footballer_born_1995)18457,Kaggle_1._FC_Köln702_Baard_Finne654,false 
DBPedia_1._FC_Heidenheim10455_Bård_Finne8797,Kaggle_1._FC_Köln702_Baard_Finne654,true 
Kaggle_Torino3004_Josef_Martinez2795,DBPedia_Vitória_F.C.21769_João_Schmidt18458,false
DBPedia_S.C._Braga17077_George_Miller_(footballer_born_1980)14447,Kaggle_West_Bromwich_Albion1719_Ishmael_Miller1604,false
DBPedia_S.S._Virtus_Lanciano_192417181_Andrea_Conti_(footballer_born_1994)14537,Kaggle_AC_Bellinzona1411_Andrea_Conti1313,false
Kaggle_Académica_de_Coimbra1471_Ivanildo1369,DBPedia_Associação_Académica_de_Coimbra_–_O.A.F.27318_Ivanildo_Cassamá23172,true
Kaggle_Académica_de_Coimbra1477_Rabiola1375,DBPedia_Associação_Académica_de_Coimbra_–_O.A.F.27310_Rabiola23164,true
DBPedia_S.C._Covilhã34654_Richard_Ofori29176,Kaggle_Académica_de_Coimbra1490_Richard_Ofori1388,true
DBPedia_Szigetszentmiklósi_TK34524_Péter_Bonifert29075,Kaggle_SC_Braga1493_Wason_Renteria1390,false
DBPedia_KF_Tirana22995_Jahmir_Hyka19506,Kaggle_FC_Luzern3242_Jahmir_Hyka3009,true
Kaggle_PEC_Zwolle2821_Mustafa_Saymak2627,DBPedia_KF_Tirana23004_Argjend_Mustafa19515,false
DBPedia_Gefle_IF24692_Dardan_Mustafa20973,Kaggle_PEC_Zwolle2821_Mustafa_Saymak2627,false
Kaggle_PEC_Zwolle2821_Mustafa_Saymak2627,DBPedia_Shkumbini_Peqin31084_Erjon_Mustafaj26253,false
DBPedia_SV_Darmstadt_9816042_Dominik_Stroh-Engel13566,Kaggle_SV_Darmstadt_982965_Dominik_Stroh-Engel2760,true
Kaggle_FC_Porto51_Djalma47,DBPedia_C.D._Pinhalnovense26255_Djalma_Henrique_da_Silva22273,false
DBPedia_C.D._Pinhalnovense26256_Neca_(footballer)22274,Kaggle_Vitória_Setúbal544_Neca508,false
Kaggle_Ross_County_FC2087_Raffaele_De_Vita1946,DBPedia_FC_Schalke_0426392_Raffael_(footballer)22391,false
